id,edad,experiencia_laboral_anios,ingresos_mensuales,integrantes_familia,tdc_monto_promedio_mensual,escolaridad,hipoteca_monto_total,posee_prestamo,uso_portal,uso_tdc
4252,42,16,62000,3,900,Medio Superior,0,0,1,0
4253,54,29,81000,1,100,Medio Superior,0,0,0,0
4254,54,28,42656,3,3000,Elemental,0,0,1,1
4255,51,27,68000,1,1600,Medio Superior,0,0,1,0
4256,59,35,78000,2,2800,Superior,0,0,1,0
4257,41,17,165000,2,7600,Superior,1570000,0,0,0
4258,43,17,33922,3,2200,Elemental,0,0,0,1
4259,52,26,123288,3,7200,Elemental,0,1,1,0
4260,52,26,158000,2,3700,Medio Superior,2510000,1,0,1
4261,57,31,52000,1,1400,Superior,0,0,1,0
4262,53,28,18000,4,800,Superior,0,0,0,0
4263,58,33,42000,4,1700,Superior,0,0,0,0
4264,59,33,18000,2,200,Medio Superior,0,0,0,0
4265,57,31,40000,2,300,Superior,0,0,1,1
4266,27,2,30879,4,600,Elemental,0,0,1,0
4267,42,16,15148,1,11187,Superior,870000,0,0,1
4268,52,26,166964,2,5700,Elemental,0,1,1,0
4269,49,23,84980,2,2400,Elemental,0,0,1,0
4270,47,23,13285,4,11548,Elemental,0,0,0,0
4271,45,19,19000,3,1500,Superior,940000,0,1,1
4272,25,1,150000,1,6330,Superior,0,0,0,0
4273,47,22,89000,4,1900,Medio Superior,0,0,1,0
4274,44,19,83000,2,3800,Medio Superior,0,0,0,1
4275,30,3,50321,4,2000,Elemental,0,0,1,0
4276,63,38,77779,4,3400,Elemental,0,0,0,0
4277,50,24,155000,1,7300,Superior,0,0,1,1
4278,40,16,138000,1,3500,Superior,0,0,1,0
4279,56,31,51000,3,1700,Superior,0,0,1,1
4280,39,15,48822,2,1800,Elemental,860000,0,1,1
4281,42,18,135000,2,3300,Superior,0,0,1,1
4282,28,1,23712,4,1500,Elemental,1620000,0,0,1
4283,26,0,195000,3,6330,Medio Superior,0,1,1,0
4284,58,32,62000,3,2200,Medio Superior,2170000,0,1,1
4285,38,13,173000,2,3300,Superior,2430000,0,0,0
4286,23,-3,149000,2,7200,Superior,0,0,1,0
4287,53,29,20000,1,200,Superior,1310000,0,1,1
4288,54,28,42000,4,2500,Superior,0,0,1,1
4289,42,17,28000,1,600,Medio Superior,0,0,0,1
4290,54,28,72454,1,1900,Elemental,0,0,1,0
4291,66,42,95000,2,0,Medio Superior,0,0,1,0
4292,46,21,34000,1,100,Superior,1240000,0,1,0
4293,63,37,191000,2,4300,Medio Superior,2050000,1,0,0
4294,63,38,41000,2,1500,Superior,1730000,0,1,1
4295,58,34,150000,1,7400,Superior,4810000,0,1,0
4296,65,41,91000,2,0,Medio Superior,1460000,0,0,0
4297,35,9,57990,4,2200,Elemental,0,0,1,0
4298,33,9,73000,4,3400,Superior,1400000,0,1,0
4299,43,19,122000,1,300,Superior,0,0,1,0
4300,30,5,48418,1,2600,Elemental,1330000,0,1,0
4301,61,37,20000,2,300,Medio Superior,0,0,1,0
4302,49,24,130000,4,1100,Superior,2810000,1,1,0
4303,52,27,85000,3,3400,Medio Superior,0,1,0,0
4304,45,21,134000,2,3300,Superior,0,0,1,1
4305,64,39,66237,3,1800,Elemental,800000,0,1,0
4306,26,1,54000,2,1600,Medio Superior,0,0,0,0
4307,35,11,41000,3,2000,Superior,0,0,1,0
4308,45,19,128000,4,6000,Medio Superior,0,1,1,0
4309,44,20,132000,3,2600,Superior,3080000,1,0,0
4310,34,8,188000,1,2900,Medio Superior,0,1,1,0
4311,65,41,147176,4,6100,Elemental,0,1,1,1
4312,32,8,12652,3,14244,Medio Superior,1110000,0,0,0
4313,41,15,93000,1,2800,Medio Superior,0,0,1,0
4314,52,28,53955,1,2700,Elemental,0,0,1,1
4315,35,9,49808,4,2200,Elemental,0,0,0,0
4316,51,26,62000,4,1800,Medio Superior,1190000,0,1,0
4317,30,6,95000,2,200,Superior,0,0,1,0
4318,58,33,60000,4,1300,Medio Superior,0,0,1,0
4319,49,23,41974,1,1500,Elemental,0,0,0,1
4320,63,38,63453,4,100,Elemental,0,0,0,1
4321,40,15,143000,1,4100,Superior,0,0,1,0
4322,27,0,22780,1,2000,Elemental,1120000,0,0,1
4323,38,14,44000,2,1700,Superior,0,0,0,0
4324,52,28,21847,4,900,Elemental,1510000,0,1,0
4325,49,24,12124,4,13923,Superior,1110000,0,1,0
4326,59,35,52000,4,1500,Superior,0,0,1,1
4327,32,8,42000,1,200,Medio Superior,1020000,0,1,0
4328,30,4,102000,4,2100,Medio Superior,1390000,0,0,1
4329,64,38,143000,2,6400,Medio Superior,0,1,1,0
4330,59,33,11629,4,16648,Medio Superior,0,0,1,0
4331,62,37,44000,1,1100,Medio Superior,0,0,0,0
4332,61,37,158000,2,6000,Superior,3060000,0,1,1
4333,53,26,6412,2,1000,Elemental,0,0,0,1
4334,51,26,59000,1,1200,Superior,1390000,0,1,0
4335,55,29,61071,1,1900,Elemental,0,0,0,0
4336,36,10,82000,2,2800,Superior,0,0,0,1
4337,44,19,36730,4,0,Elemental,0,0,0,0
4338,26,2,157292,2,3200,Elemental,0,1,0,0
4339,54,30,121000,2,400,Superior,0,0,1,0
4340,35,11,38000,1,1700,Superior,0,0,0,1
4341,34,10,92000,2,2700,Superior,0,0,0,1
4342,28,3,53000,2,1600,Medio Superior,0,0,0,0
4343,32,7,45000,3,2300,Superior,830000,0,1,0
4344,38,14,49587,1,3600,Elemental,0,0,1,0
4345,53,28,181000,1,8100,Superior,0,0,1,0
4346,26,1,184000,2,4200,Medio Superior,5770000,1,1,1
4347,45,21,33000,3,500,Superior,1360000,0,1,1
4348,58,33,22000,3,200,Superior,0,0,1,0
4349,59,33,99000,2,2700,Superior,0,0,0,0
4350,45,18,31046,3,1000,Elemental,1930000,0,0,0
4351,64,39,65641,4,3400,Elemental,0,0,0,1
4352,30,3,22019,1,2000,Elemental,0,0,1,1
4353,40,16,59000,4,2670,Superior,0,0,1,0
4354,61,36,16745,2,500,Elemental,0,0,1,1
4355,40,16,140000,3,5600,Superior,0,1,0,0
4356,40,10,29000,1,750,Medio Superior,0,0,1,0
4357,43,19,35000,1,700,Superior,0,0,0,0
4358,39,14,141000,4,6300,Superior,0,1,1,1
4359,35,11,75000,4,2000,Medio Superior,790000,0,0,0
4360,38,12,58000,2,2800,Superior,0,0,1,0
4361,67,43,41000,2,1100,Superior,0,0,0,0
4362,55,30,33147,2,2000,Elemental,1960000,0,0,1
4363,28,2,45613,3,1100,Elemental,0,0,0,0
4364,30,4,11625,4,14378,Elemental,840000,0,1,0
4365,59,35,75000,4,2300,Medio Superior,0,0,0,0
4366,26,2,85000,2,2500,Superior,0,0,0,0
4367,52,28,35891,4,1100,Elemental,0,0,0,0
4368,40,15,149000,2,3900,Superior,3190000,0,1,1
4369,31,7,11028,2,15818,Elemental,0,0,1,1
4370,50,25,13887,4,13135,Elemental,1030000,0,1,1
4371,27,3,18000,1,400,Medio Superior,0,0,0,0
4372,64,39,10649,4,14875,Elemental,0,0,1,0
4373,34,10,28181,1,2400,Elemental,0,0,0,0
4374,30,6,139000,1,4300,Superior,0,0,1,0
4375,39,15,62000,3,2330,Superior,1310000,0,1,1
4376,34,10,51000,3,2000,Superior,1300000,0,0,0
4377,40,15,71000,3,3000,Superior,2720000,0,1,0
4378,33,8,145000,1,2700,Medio Superior,0,1,1,0
4379,38,12,31894,4,1200,Elemental,1380000,0,1,0
4380,42,17,53000,4,1900,Medio Superior,0,0,1,0
4381,37,13,64000,1,1500,Medio Superior,0,0,1,0
4382,33,8,39000,4,800,Superior,0,0,1,0
4383,60,34,38000,3,2200,Medio Superior,0,0,0,0
4384,28,4,85000,3,2500,Superior,0,0,1,0
4385,45,20,46175,3,2700,Elemental,0,0,0,1
4386,56,32,23000,1,1200,Medio Superior,1270000,0,1,1
4387,53,27,122000,1,2400,Superior,3300000,0,0,0
4388,37,12,72000,4,700,Medio Superior,0,0,0,0
4389,47,21,123000,1,7300,Superior,0,0,0,0
4390,58,32,40000,1,1600,Superior,0,0,1,1
4391,52,26,29284,4,2800,Elemental,0,0,1,0
4392,46,22,113000,2,3300,Superior,0,0,0,1
4393,52,27,54280,4,3800,Elemental,0,0,0,0
4394,24,0,59000,4,1600,Superior,0,0,0,0
4395,57,31,18660,2,700,Elemental,1030000,0,0,0
4396,66,41,14334,4,15288,Elemental,0,0,1,1
4397,30,5,16293,4,14473,Medio Superior,0,0,1,0
4398,48,23,19000,1,100,Superior,0,0,1,0
4399,63,37,61000,1,2500,Medio Superior,0,0,0,0
4400,48,23,21000,1,100,Superior,0,0,0,0
4401,34,10,44000,1,1330,Superior,0,0,1,0
4402,60,35,42000,3,1500,Superior,0,0,0,1
4403,55,25,52000,1,1400,Medio Superior,2070000,0,0,0
4404,50,24,112000,1,0,Superior,0,0,0,0
4405,29,5,34000,1,400,Medio Superior,0,0,0,0
4406,61,35,83000,2,1700,Medio Superior,2450000,0,1,0
4407,50,25,14175,4,13897,Elemental,1370000,0,1,0
4408,37,13,44975,2,1700,Elemental,0,0,1,1
4409,64,40,157560,2,2300,Elemental,0,1,1,1
4410,43,19,75000,4,200,Medio Superior,1020000,0,1,0
4411,39,14,153000,2,3000,Superior,0,0,0,0
4412,23,-2,48916,2,1800,Elemental,0,0,1,1
4413,34,10,14019,4,16374,Elemental,0,0,0,0
4414,29,2,19697,4,1500,Elemental,0,0,0,1
4415,33,8,178000,3,8500,Superior,0,1,1,0
4416,60,35,65000,2,1500,Superior,2200000,0,0,1
4417,49,25,14956,1,15384,Superior,970000,0,0,0
4418,54,28,92000,2,1100,Superior,0,0,1,0
4419,59,34,145000,4,1800,Superior,1980000,1,1,0
4420,42,17,85000,1,3700,Medio Superior,2720000,0,0,0
4421,62,38,149000,1,4700,Superior,0,0,1,0
4422,63,38,13840,4,14219,Elemental,1000000,0,1,1
4423,57,31,164000,2,3800,Medio Superior,4220000,1,1,1
4424,61,36,26283,3,500,Elemental,1000000,0,0,0
4425,35,10,54000,1,2500,Medio Superior,0,0,0,1
4426,26,0,164000,2,4000,Medio Superior,3010000,1,1,0
4427,33,8,140000,1,4600,Superior,0,0,1,0
4428,31,7,18000,1,400,Medio Superior,0,0,0,0
4429,51,27,11776,4,15206,Superior,0,0,1,0
4430,55,29,140000,2,2700,Superior,0,0,1,0
4431,38,12,24000,2,800,Medio Superior,0,0,1,1
4432,38,12,60000,2,1800,Superior,0,0,1,0
4433,53,27,50000,2,800,Medio Superior,0,0,1,0
4434,62,38,36685,1,1900,Elemental,0,0,0,1
4435,35,9,37648,4,2200,Elemental,1100000,0,1,0
4436,46,21,34000,2,1300,Superior,1160000,0,0,0
4437,60,35,24628,2,500,Elemental,0,0,1,0
4438,63,38,63000,2,1500,Superior,0,0,1,0
4439,43,18,22000,2,0,Medio Superior,0,0,0,0
4440,33,7,104000,2,3600,Medio Superior,0,1,0,1
4441,43,19,75000,3,300,Medio Superior,0,0,0,0
4442,62,36,75000,2,1700,Medio Superior,0,0,0,0
4443,48,23,62000,4,3600,Medio Superior,830000,0,0,1
4444,38,14,48000,1,1800,Superior,1690000,0,0,0
4445,36,10,73000,2,2800,Superior,0,0,1,1
4446,49,25,135000,2,1400,Superior,820000,0,1,1
4447,61,35,61000,3,2200,Medio Superior,1170000,0,1,1
4448,49,22,46463,3,2000,Elemental,0,0,1,0
4449,59,34,40000,3,900,Medio Superior,0,0,1,0
4450,30,6,44000,1,200,Medio Superior,0,0,0,1
4451,44,20,45000,2,2500,Superior,0,0,1,0
4452,67,41,18000,2,400,Superior,0,0,1,0
4453,59,35,53000,4,2300,Medio Superior,1740000,0,1,0
4454,37,11,10961,3,15214,Elemental,0,0,0,0
4455,50,24,25221,3,600,Elemental,0,0,1,0
4456,56,31,16333,1,1500,Elemental,0,0,1,1
4457,29,3,35000,2,300,Superior,880000,0,1,1
4458,55,29,47576,3,1700,Elemental,1710000,0,1,0
4459,48,22,90000,2,800,Medio Superior,2050000,0,0,0
4460,32,8,115000,1,4000,Superior,0,0,0,0
4461,47,22,50942,1,200,Elemental,0,0,1,0
4462,46,21,30000,4,1900,Medio Superior,0,0,1,0
4463,33,7,39000,4,800,Superior,0,0,1,1
4464,39,13,69000,3,100,Superior,0,0,0,0
4465,60,35,29000,3,200,Superior,790000,0,1,1
4466,39,15,44142,4,2200,Elemental,0,0,0,1
4467,34,10,60000,3,2800,Superior,0,0,1,1
4468,55,30,99000,1,100,Medio Superior,0,0,0,0
4469,67,42,51000,3,2200,Superior,0,0,1,1
4470,40,14,53000,3,500,Medio Superior,0,0,1,1
4471,44,20,83082,2,5300,Elemental,0,1,1,0
4472,56,30,79000,3,800,Superior,3020000,0,0,0
4473,50,25,66619,1,2800,Elemental,0,0,1,0
4474,31,5,18000,2,300,Superior,1240000,0,1,1
4475,66,41,73000,3,2400,Superior,0,0,0,0
4476,43,18,59000,3,800,Medio Superior,910000,0,1,0
4477,58,32,40000,2,300,Superior,0,0,0,0
4478,33,9,35843,1,1500,Elemental,0,0,1,1
4479,33,9,53000,1,2100,Medio Superior,0,0,0,0
4480,32,8,128000,2,4330,Superior,0,0,1,0
4481,55,30,145000,2,6000,Medio Superior,0,1,1,0
4482,25,-2,35000,4,1000,Medio Superior,0,0,1,0
4483,40,14,28000,2,800,Medio Superior,0,0,0,0
4484,54,28,155000,1,1000,Superior,2560000,0,1,1
4485,36,11,195000,2,3000,Superior,0,0,1,1
4486,35,9,35653,4,2200,Elemental,0,0,0,0
4487,44,19,48000,3,800,Medio Superior,0,0,0,1
4488,38,14,58006,1,3600,Elemental,0,0,1,1
4489,30,4,50000,1,1500,Superior,0,0,0,0
4490,39,13,7457,3,200,Elemental,0,0,1,0
4491,35,9,142000,2,0,Superior,0,0,1,0
4492,41,16,64000,4,400,Superior,0,0,1,0
4493,56,26,91000,1,3000,Medio Superior,0,0,1,1
4494,52,28,40507,1,2600,Elemental,0,0,1,1
4495,29,4,182000,1,3700,Medio Superior,0,1,1,0
4496,38,14,82000,4,2670,Superior,0,0,0,0
4497,51,25,45000,4,2600,Superior,0,0,0,0
4498,45,21,85000,2,3200,Superior,0,0,1,0
4499,51,26,133000,1,600,Superior,3280000,0,0,0
4500,53,26,12867,1,13363,Elemental,0,0,1,1
4501,50,26,18809,4,500,Elemental,0,0,0,1
4502,59,33,38000,3,2200,Medio Superior,1780000,0,1,1
4503,57,32,80000,2,0,Medio Superior,0,0,0,0
4504,45,21,33000,3,500,Superior,1080000,0,1,0
4505,27,1,41000,4,1800,Medio Superior,1470000,0,0,0
4506,40,15,61601,4,1100,Elemental,0,0,1,0
4507,39,13,89000,1,2800,Medio Superior,1530000,0,1,1
4508,26,1,15514,2,12826,Medio Superior,0,0,0,1
4509,27,2,85000,1,1900,Superior,0,0,1,1
4510,55,30,53000,3,1700,Superior,0,0,1,0
4511,64,39,20000,3,100,Medio Superior,0,0,0,0
4512,41,17,15358,1,14364,Superior,0,0,1,1
4513,46,22,25000,4,600,Superior,0,0,1,1
4514,43,19,114000,1,1700,Superior,0,0,1,0
4515,24,-3,41000,4,1000,Medio Superior,0,0,1,0
4516,29,3,49000,4,2100,Medio Superior,0,0,0,0
4517,58,32,15693,4,13290,Medio Superior,0,0,1,0
4518,45,18,43451,3,2500,Elemental,0,0,1,0
4519,53,28,16406,4,200,Elemental,0,0,1,0
4520,45,21,32000,4,600,Superior,770000,0,0,1
4521,32,7,27542,4,2000,Elemental,0,0,0,0
4522,56,31,16746,3,100,Elemental,0,0,0,0
4523,31,5,29000,1,300,Superior,0,0,0,0
4524,29,4,39509,4,1700,Elemental,0,0,1,0
4525,48,24,79000,3,700,Superior,0,0,1,1
4526,36,11,110000,1,3800,Superior,0,0,1,1
4527,36,9,32003,2,1670,Elemental,1290000,0,1,0
4528,41,16,18000,1,600,Medio Superior,0,0,0,1
4529,48,23,48000,1,300,Superior,0,0,0,0
4530,27,0,40000,4,1000,Medio Superior,0,0,0,0
4531,33,9,12045,2,13738,Elemental,920000,0,1,0
4532,31,7,35000,1,1330,Superior,1310000,0,0,1
4533,48,22,103895,2,3100,Elemental,0,1,1,0
4534,59,34,19000,2,500,Elemental,0,0,1,0
4535,41,17,83000,4,2670,Superior,0,0,1,0
4536,42,18,39000,3,2100,Medio Superior,0,0,0,0
4537,62,37,25627,3,500,Elemental,0,0,0,0
4538,62,36,63000,1,2500,Medio Superior,0,0,1,1
4539,51,24,50747,3,2000,Elemental,0,0,0,0
4540,48,24,15300,4,14411,Superior,0,0,1,0
4541,56,32,64000,4,1500,Superior,0,0,1,0
4542,62,38,124000,1,3800,Superior,4050000,0,1,0
4543,53,29,20000,1,200,Superior,0,0,1,1
4544,62,38,33000,3,100,Medio Superior,0,0,1,0
4545,28,4,80000,3,2500,Superior,0,0,1,0
4546,61,35,35000,2,200,Medio Superior,0,0,1,0
4547,48,24,74000,3,700,Superior,0,0,1,0
4548,50,25,21452,2,700,Elemental,0,0,1,0
4549,58,33,73000,4,700,Superior,2410000,0,0,0
4550,53,29,41000,2,800,Superior,0,0,1,0
4551,65,40,18000,1,1500,Elemental,0,0,1,0
4552,27,0,21743,4,1500,Elemental,0,0,1,0
4553,50,23,34595,1,2670,Elemental,0,0,0,0
4554,50,25,34868,2,700,Elemental,1920000,0,1,0
4555,41,16,109000,3,1000,Superior,0,0,1,0
4556,43,19,71000,3,300,Medio Superior,1790000,0,0,0
4557,55,29,79000,2,1100,Superior,0,0,1,0
4558,33,9,24580,2,1000,Elemental,0,0,1,0
4559,44,19,82000,2,400,Superior,0,0,1,1
4560,47,20,72404,3,2000,Elemental,2700000,0,1,0
4561,43,18,7190,2,100,Elemental,0,0,1,1
4562,59,33,59000,3,1400,Medio Superior,0,0,0,0
4563,65,40,64000,2,1500,Superior,0,0,0,1
4564,28,2,188000,2,4500,Superior,0,0,1,0
4565,58,32,28000,2,300,Superior,1480000,0,0,0
4566,33,8,120000,2,4200,Medio Superior,760000,1,0,1
4567,24,0,131000,1,5400,Superior,0,0,1,0
4568,46,20,6833,3,500,Elemental,970000,0,1,0
4569,26,0,44000,4,1300,Medio Superior,0,0,0,0
4570,47,21,42253,3,2200,Elemental,0,0,0,0
4571,32,6,99000,2,4500,Medio Superior,2490000,0,1,0
4572,58,28,95000,1,3000,Medio Superior,0,0,0,0
4573,32,7,81000,4,1800,Medio Superior,0,0,1,0
4574,46,20,73000,2,800,Medio Superior,2640000,0,1,1
4575,35,11,193000,2,6500,Superior,0,0,0,1
4576,53,27,115000,2,500,Medio Superior,0,1,0,0
4577,55,30,41000,2,600,Medio Superior,0,0,1,1
4578,63,37,80000,2,1700,Medio Superior,0,0,1,1
4579,45,20,64501,4,1100,Elemental,0,0,1,1
4580,58,32,41000,1,200,Superior,810000,0,1,0
4581,50,24,102000,2,6300,Superior,0,0,1,0
4582,37,13,59000,1,1500,Medio Superior,0,0,0,1
4583,25,-1,69000,3,300,Medio Superior,0,0,1,0
4584,52,26,83000,1,3100,Superior,0,1,1,0
4585,26,0,43395,3,2400,Elemental,0,0,0,0
4586,35,11,180000,1,3600,Medio Superior,5710000,1,1,1
4587,58,32,61000,3,2200,Medio Superior,0,0,1,1
4588,37,11,59000,4,200,Medio Superior,0,0,0,0
4589,35,10,85000,4,2100,Medio Superior,0,0,0,1
4590,31,7,11646,1,12556,Medio Superior,0,0,1,0
4591,58,34,131437,3,600,Elemental,0,1,0,0
4592,43,16,30363,3,1000,Elemental,0,0,1,0
4593,43,18,53000,3,800,Medio Superior,1540000,0,0,0
4594,54,30,102147,1,5000,Elemental,0,1,0,1
4595,53,27,31000,3,900,Medio Superior,780000,0,1,0
4596,32,7,75394,4,2200,Elemental,0,0,1,0
4597,37,13,61000,3,2800,Superior,0,0,0,0
4598,34,10,46891,3,2600,Elemental,0,0,0,0
4599,51,26,21000,4,800,Superior,0,0,1,0
4600,49,25,149000,2,400,Superior,0,0,1,0
4601,54,24,75000,1,1400,Medio Superior,0,0,0,0
4602,37,12,55000,1,2500,Medio Superior,0,0,1,0
4603,57,32,81000,2,3700,Superior,2260000,0,1,1
4604,37,12,179000,1,8600,Superior,0,0,1,0
4605,32,7,49931,2,3400,Elemental,0,1,0,1
4606,48,22,31760,1,1200,Elemental,0,0,0,0
4607,44,20,199000,2,6670,Superior,0,0,1,0
4608,50,23,10930,1,12173,Elemental,0,0,1,1
4609,44,19,28000,1,300,Medio Superior,0,0,1,0
4610,54,28,80000,4,2600,Medio Superior,1430000,0,0,0
4611,37,13,46137,1,3600,Elemental,1040000,0,1,0
4612,34,7,37442,2,1000,Elemental,0,0,1,0
4613,32,6,7095,2,300,Elemental,0,0,1,0
4614,63,38,52000,4,1700,Superior,2180000,0,1,1
4615,56,30,15279,4,15993,Medio Superior,1020000,0,0,0
4616,37,12,84000,4,700,Medio Superior,0,0,1,0
4617,66,41,114000,1,800,Medio Superior,0,0,1,1
4618,38,13,41000,3,500,Medio Superior,0,0,0,1
4619,35,9,29000,3,900,Superior,1260000,0,1,0
4620,61,36,23000,1,100,Superior,960000,0,0,0
4621,52,26,84000,1,2400,Superior,0,0,1,0
4622,57,32,60000,3,1700,Superior,0,0,1,1
4623,47,20,14781,3,12474,Elemental,0,0,1,0
4624,50,25,45000,2,600,Medio Superior,0,0,0,0
4625,36,11,83000,1,2800,Superior,0,0,0,0
4626,45,21,71044,4,4700,Elemental,810000,1,0,0
4627,58,34,58000,4,2300,Medio Superior,1690000,0,1,0
4628,27,1,112515,1,1700,Elemental,3070000,1,1,0
4629,27,1,111008,3,2900,Elemental,0,1,0,0
4630,48,24,148000,2,3300,Superior,0,0,1,1
4631,46,21,64521,1,200,Elemental,0,0,0,0
4632,32,8,117530,4,6200,Elemental,1200000,1,1,1
4633,54,29,62000,4,700,Superior,0,0,0,1
4634,31,5,50000,1,1500,Superior,0,0,1,0
4635,42,17,29000,1,600,Medio Superior,0,0,1,0
4636,30,5,85000,2,2500,Superior,2930000,0,1,1
4637,41,16,78000,4,400,Superior,0,0,1,0
4638,44,19,85000,4,1900,Medio Superior,0,0,1,1
4639,37,13,49681,2,1700,Elemental,0,0,1,0
4640,51,25,33000,3,900,Medio Superior,0,0,1,1
4641,30,6,42000,1,2100,Medio Superior,0,0,1,0
4642,36,11,31000,4,1700,Superior,1240000,0,1,1
4643,65,40,111927,4,6600,Elemental,0,1,1,0
4644,33,7,35000,4,800,Superior,0,0,1,0
4645,58,34,12946,1,13949,Elemental,0,0,1,0
4646,34,10,45000,1,1700,Superior,840000,0,0,0
4647,38,13,119000,2,3300,Superior,0,0,0,0
4648,59,35,43000,4,1300,Superior,0,0,1,0
4649,37,11,42974,3,900,Elemental,0,0,1,0
4650,59,35,121000,1,4300,Superior,0,0,1,0
4651,47,23,63000,1,800,Medio Superior,0,0,1,0
4652,48,24,58000,2,1700,Superior,0,0,0,0
4653,38,12,184000,3,8000,Superior,0,1,1,0
4654,34,10,155000,2,6500,Superior,0,0,1,1
4655,44,17,45430,3,2670,Elemental,0,0,0,0
4656,33,7,151006,2,7000,Elemental,5810000,1,0,0
4657,47,21,30407,3,600,Elemental,0,0,0,0
4658,41,16,16257,2,13752,Elemental,0,0,0,1
4659,36,11,69000,4,2100,Medio Superior,0,0,1,1
4660,28,4,199000,1,6330,Superior,0,0,0,0
4661,59,35,38000,1,800,Superior,0,0,1,0
4662,43,19,129000,1,5000,Superior,0,0,1,0
4663,56,31,49809,2,1900,Elemental,0,0,1,0
4664,28,3,115000,1,1900,Superior,2000000,0,1,0
4665,62,37,53194,4,100,Elemental,0,0,0,0
4666,40,16,65000,2,3200,Superior,0,0,1,0
4667,34,9,72000,3,2300,Superior,1240000,0,0,0
4668,52,28,72000,1,1600,Medio Superior,0,0,1,0
4669,40,14,63000,3,500,Medio Superior,2210000,0,1,0
4670,27,1,43182,4,1800,Elemental,0,0,1,1
4671,52,26,194000,1,1700,Superior,0,0,1,0
4672,39,14,104000,1,4000,Medio Superior,0,0,1,1
4673,52,26,180000,1,1700,Superior,5500000,0,1,0
4674,50,23,18000,2,1000,Elemental,880000,0,1,1
4675,40,14,93000,1,2800,Medio Superior,3280000,0,1,1
4676,35,11,32000,1,1330,Superior,1370000,0,1,1
4677,39,13,68000,3,2100,Superior,0,0,1,0
4678,25,0,38000,2,1600,Medio Superior,0,0,0,0
4679,33,7,79000,1,2700,Elemental,2830000,0,1,0
4680,26,0,161000,2,7200,Superior,0,0,0,0
4681,46,21,154000,2,2800,Superior,940000,0,0,0
4682,27,3,68000,4,0,Superior,0,0,0,1
4683,55,25,44000,3,1000,Medio Superior,0,0,1,0
4684,52,28,149000,2,400,Superior,0,0,0,0
4685,59,34,103000,1,2600,Superior,0,0,1,0
4686,63,39,33700,4,1300,Elemental,0,0,1,0
4687,61,35,113000,2,2800,Superior,0,0,0,0
4688,58,34,38004,4,1300,Elemental,0,0,1,1
4689,29,3,43117,4,1800,Elemental,0,0,1,1
4690,51,27,31615,4,1100,Elemental,1640000,0,1,1
4691,59,34,19000,1,300,Medio Superior,0,0,1,0
4692,41,17,65000,3,2100,Medio Superior,0,0,1,0
4693,59,35,23542,3,400,Elemental,0,0,0,1
4694,52,28,20000,1,300,Superior,0,0,0,0
4695,39,13,25000,2,800,Medio Superior,0,0,0,0
4696,45,19,70000,1,2800,Superior,0,0,0,1
4697,59,35,70000,4,2300,Medio Superior,0,0,0,0
4698,49,22,77208,3,2000,Elemental,1670000,0,0,0
4699,48,22,162000,3,1400,Superior,4000000,1,0,0
4700,61,36,61000,2,2800,Superior,1530000,0,0,1
4701,31,7,170000,1,6000,Superior,0,0,1,0
4702,42,16,49000,1,2800,Superior,0,0,0,0
4703,35,5,108000,2,2750,Medio Superior,0,1,0,0
4704,57,27,62000,3,2000,Medio Superior,0,0,1,0
4705,54,28,75047,3,1700,Elemental,0,0,1,0
4706,61,37,141000,3,700,Superior,0,1,1,1
4707,60,36,15090,2,11670,Superior,0,0,0,0
4708,59,35,91000,2,1600,Superior,0,0,0,1
4709,62,37,10700,3,14288,Superior,0,0,1,0
4710,26,1,29651,2,1700,Elemental,1190000,0,0,1
4711,41,17,71000,3,300,Medio Superior,0,0,0,1
4712,65,40,59000,3,2400,Superior,0,0,0,0
4713,25,0,14603,2,15831,Medio Superior,0,0,0,1
4714,25,1,122000,2,200,Superior,0,0,1,0
4715,27,3,81000,3,1500,Superior,3070000,0,1,1
4716,65,39,35000,1,500,Medio Superior,1500000,0,1,0
4717,60,34,83000,2,1400,Superior,750000,0,1,0
4718,29,5,121000,1,1500,Superior,0,0,1,0
4719,32,6,35000,3,1000,Superior,0,0,1,0
4720,32,8,140000,4,6600,Medio Superior,0,1,0,1
4721,41,15,88000,1,2800,Medio Superior,0,0,0,0
4722,52,26,70000,2,1100,Superior,0,0,1,0
4723,40,16,63000,1,1500,Medio Superior,0,0,0,0
4724,39,15,125000,1,3500,Superior,0,0,1,1
4725,34,8,21000,4,1000,Superior,0,0,0,0
4726,34,8,75000,2,1800,Superior,0,0,0,0
4727,34,10,38000,1,1330,Superior,0,0,1,0
4728,41,17,58000,4,2670,Superior,0,0,1,1
4729,59,35,25356,3,400,Elemental,0,0,1,0
4730,40,14,18000,4,1500,Medio Superior,0,0,0,0
4731,52,27,15122,1,1500,Elemental,1590000,0,0,1
4732,37,11,29000,2,1400,Medio Superior,0,0,1,1
4733,39,13,69000,3,100,Superior,2470000,0,0,0
4734,49,23,121000,1,4900,Superior,0,0,1,0
4735,63,39,64000,1,1800,Medio Superior,1470000,0,1,1
4736,34,9,53923,4,2200,Elemental,3230000,0,1,0
4737,51,25,40245,3,700,Elemental,0,0,0,0
4738,61,36,60939,3,1800,Elemental,0,0,0,0
4739,56,32,44000,3,1500,Superior,1530000,0,1,0
4740,62,38,174000,1,4700,Superior,0,0,1,1
